id;title;author;author_id;publisher;publisher_id;date;pubPlace;pubPlace_id;pages;stamp
Moreau1174_MAZ;Doux (les) entretiens d’un caporal de la ville, étant en garde, en vers burlesques.;;;Targa, Pierre;isni:000000000183047X;1649;Paris;geonames:2988507;8;True
Moreau3738_GBOOKS;Sybille (la) moderne, ou l'Oracle du temps.;Bergerac, Hercule-Savinien Cyrano de;isni:0000000112972841;Brunet, Jean;isni:0000000001831368;1649;Paris;geonames:2988507;15;True
Moreau764_GBOOKS;Conseiller (le) fidèle.;Cyrano de Bergerac, Savinien de;isni:0000000112972841;Brunet, Jean;isni:0000000001831368;1649;Paris;geonames:2988507;12;False
Moreau921_MAZ;Déclaration du roi, portant abolition générale de ce qui s’est passé en la ville de Paris, l’onzième décembre dernier, 1649, vérifiée en parlement le douzième mai 1650.;Cyrano de Bergerac, Savinien de;isni:0000000112972841;Brunet, Jean;isni:0000000001831368;1649;Paris;geonames:2988507;8;True
Moreau1921_MAZ;Lettre de consolation envoyée à madame de Châtillon sur la mort de monsieur de Châtillon.;Cyrano de Bergerac, Savinien de;isni:0000000112972841;Brunet, Jean;isni:0000000001831368;1649;Paris;geonames:2988507;8;False
Moreau3936_GBOOKS;Véritable harangue faite à messieurs du Parlement par le courrier envoyé de la part de Son Altesse l'archiduc Léopold, apportant le traité de paix entre les couronnes de France et d'Espagne.;Habsbourg (De), Léopold-Guillaume;isni:0000000121391096;Brunet, Jean;isni:0000000001831368;1649;Paris;geonames:2988507;7;True
Moreau566_GALL;Ballade du Mazarin, grand joueur de hoc;;;Brunet, Jean;isni:0000000001831368;1649;Paris;geonames:2988507;4;True
Moreau2202_GBOOKS;Lettre du sieur La Fleur, escrite au sieur De L'Espine a S. Germain en Laye, le neufiesme février 1649. Contenant le grand nombre des pieces imprimées contre Julles Mazarin.;;;Brunet, Jean;isni:0000000001831368;1649;Paris;geonames:2988507;10;False
Moreau1056_GALL;Description de la boutique de Vivenay. Caprice.;;;Brunet, Jean;isni:0000000001831368;1649;Paris;geonames:2988507;7;True
Moreau1938_GBOOKS;Lettre de la France aux vrais François sur les affaires du temps présent.;;;Brunet, Jean;isni:0000000001831368;1649;Paris;geonames:2988507;8;False
Moreau1272_GBOOKS;"Équiproquo (l’) de l'autre monde sur l’arrivée du Mazarin, et l’arrêt irrévocable rendu contre ce cardinal du même nom. Un courrier, arrivé depuis peu de l'autre monde, m'en a appris des nouvelles dont je veux vous faire part, mon cher Damon, si vous l'avez pour agréable; voici à peu près ce qu'il m'a dit.";;;Brunet, Jean;isni:0000000001831368;1649;Paris;geonames:2988507;12;True
Moreau2099-ii_MAZ;Lettre du chevalier Georges de Paris à monseigneur le prince de Condé.;;;Brunet, Jean;isni:0000000001831368;1649;Paris;geonames:2988507;8;True
Moreau2433_GBOOKS;Mazarin en soupçon de sa vie et de ses mœurs.;;;Anguerrand, Pierre;isni:000000000183522X;1649;Paris;geonames:2988507;8;True
Moreau141_GBOOKS;Apparition du cardinal de Sainte-Cécile à Jules Mazarin, son frère.;;;Pepingué, (veuve de Théodore);isni:0000000001965841;1649;Paris;geonames:2988507;8;True
Moreau1326_GBOOKS;Les exemples politiques.;;;Pepingué, Veuve de Théodore;isni:0000000001965841;1649;Paris;geonames:2988507;12;False
Moreau463_GBOOKS;Avertissements charitables faits à Mazarin par son bon ange, par N. S. B. D. C. Beausseron.;;;Pepingué, (veuve de Théodore);isni:0000000001965841;1649;Paris;geonames:2988507;8;False
Moreau2884_GALL;Procès burlesque entre monsieur le Prince et madame la duchesse d'Aiguillon, avec les plaidoiries, par le S. D. S. M.;;;Pépingué, Veuve de Théodore;isni:0000000001965841;1649;Paris;geonames:2988507;36;True
Moreau2231_GBOOKS;Lettre envoyée à Sa Sainteté, touchant le rétablissement de la paix générale de France.;;;Pépingué, Veuve de Théodore;isni:0000000001965841;1649;Paris;geonames:2988507;7;False
Moreau1098_GBOOKS;Dirœ in Angliam ob patratum scelus, IX februarii 1649.;;;Pepingué, (veuve de Théodore);isni:0000000001965841;1649;Paris;geonames:2988507;4;False
Moreau1059_GBOOKS;Description des vies, mœurs et façons de faire des péagers, publicains, maletostiers (sic), monopoleurs, fermiers et partisans, non moins facétieuse, naïve et véritable que sérieuse et mystique, composée par Demophile. Le juste s'éjouira quand il verra la vengeance, et lavera ses mains au sang du pêcheur. Pseaume LVII. « ...... Ridendo dicere verum Quis vetat ?...»;;;Pepingué, (veuve de Théodore);isni:0000000001965841;1649;Paris;geonames:2988507;38;False
Moreau2491_GBOOKS;Monopoleur (le) rendant gorge.;;;Pépingué, veuve de Théodore;isni:0000000001965841;1649;Paris;geonames:2988507;8;True
Moreau2438_GBOOKS;Médecin (le) politique, ou Consultation pour la maladie de l'État.;;;Pépingué, veuve de Théodore;isni:0000000001965841;1649;Paris;geonames:2988507;8;True
Moreau1961_GBOOKS;Lettre de mademoiselle la Paix à madame la Guerre, avec la réponse.;;;Pépingué, Veuve de Théodore;isni:0000000001965841;1649;Paris;geonames:2988507;8;True
Moreau2098_GBOOKS;Lettre du cavalier Courtois à mademoiselle Rudesse, avec la Réponse de mademoiselle Rudesse.;;;Pépingué, Veuve de Théodore;isni:0000000001965841;1649;Paris;geonames:2988507;8;False
Moreau97_GBOOKS;Antithèze du bon et du mauvais ministre d’État.;;;Pepingué, (veuve de Théodore);isni:0000000001965841;1649;Paris;geonames:2988507;8;True
Moreau1959_GBOOKS;Lettre de mademoiselle d'Orléans, étant à Poissy, envoyée à la reine, à Saint-Germain, pour le bien du peuple.;Orléans (D'), Anne-Marie Louise;isni:0000000109170813;Feugé, Robert;isni:0000000002514196;1649;Paris;geonames:2988507;8;False
Moreau897_GBOOKS;Déclaration du duc Charles, faite à nos seigneurs de parlement et aux bourgeois de Paris, en faveur de la France.;;isni:0000000121428928;Rémy, Veuve de Jean;isni:0000000002569584;1649;Paris;geonames:2988507;8;True
Moreau2146_GBOOKS;Lettre (la) du roi d'Espagne et celle de l'empereur envoyées aux Parisiens, touchant les motifs de la paix générale.;;isni:0000000373848590;Rémy, veuve de Jean;isni:0000000002569584;1649;Paris;geonames:2988507;7;False
Moreau3884_GBOOKS;Triomphe (le) royal et la réjouissance des bons François sur le retour du roi, de la reine et des princes, avec la harangue qui leur a été faite à leur entrée, le 18 de ce mois , ensemble l'explication du feu artificiel de la Grève, dédié à Mademoiselle.;Rozard, N.;isni:0000000391335916;Remy, (veuve de Jean);isni:0000000002569584;1649;Paris;geonames:2988507;18;False
Moreau392_GBOOKS;"Arrivée (l') du courrier extraordinaire des François, qui apporte bonnes nouvelles (sic), et une harangue par écrit, faite par un grand seigneur à MM. les prévôt, échevins et bourgeois de Paris; ensemble ce qui c'est (sic) passé à Paris dans ce grand convoi, par le sieur Rozard.";Rozard, N.;isni:0000000391335916;Rémy, Veuve de Jean;isni:0000000002569584;1649;Paris;geonames:2988507;8;True
Moreau1210_GBOOKS;Éloges (les) et louanges des peuples adressées (sic) à monseigneur l’archevêque de Corinthe, coadjuteur de Paris, ensemble le progrès des armes des bons François, par le sieur Rozard.;Rozard, N.;isni:0000000391335916;Rémy, Jean;isni:0000000002569584;1649;Paris;geonames:2988507;8;False
Moreau2428_GBOOKS;Maximes royales, présentées au roi.;Du Pelletier, Pierre;viaf:79233136;Rémy, veuve de Jean;isni:0000000002569584;1649;Paris;geonames:2988507;7;False
Moreau3786_GBOOKS;Tombeau (le) général de toutes les pièces du temps, ou la Sépulture de toutes les fausses nouvelles.;Le Mercier;;Remy, (veuve de Jean);isni:0000000002569584;1649;Paris;geonames:2988507;7;True
Moreau3103_GBOOKS;Relation curieuse et remarquable de la pompe royale du jour de Saint-Louis, ensemble les harangues et cérémonies faites à Notre-Dame, et de tout ce qui s'est passé depuis l'heureuse arrivée du roi jusques à présent.;;;Remy, Veuve Jean;isni:0000000002569584;1649;Paris;geonames:2988507;13;False
Moreau3661_GBOOKS;Sérieuses (les) réflexions du cardinal Mazarin , en vers.;;;Remy, (veuve de Jean);isni:0000000002569584;1649;Paris;geonames:2988507;7;True
Moreau2651_GBOOKS;Paix (la) errante et complaignante.;;;Rémy, Veuve de Jean;isni:0000000002569584;1649;Paris;geonames:2988507;7;True
Moreau3915_GALL;Vaisseau (le) de Paris échappé du naufrage par l'heureux retour du roi dans sa bonne ville de Paris, ode.;;;Remy, (veuve de Jean);isni:0000000002569584;1649;Paris;geonames:2988507;6;True
Moreau496_GBOOKS;Avis chrétien et politique à Charles II, roi de la Grande-Bretagne.;;;Rémy, Veuve de Jean;isni:0000000002569584;1649;Paris;geonames:2988507;20;False
Moreau470_GBOOKS;Aveuglement (l') et mélancolie de Mazarin, présenté à monseigneur de La Mothe Houdancourt, avec un éloge sur ses triomphes et conquêtes, par le sieur N. R. Bossancourois.;;;Rémy, Veuve de Jean;isni:0000000002569584;1649;Paris;geonames:2988507;7;False
Moreau2856_GBOOKS;Premières (les) nouvelles de la paix envoyées de Saint-Germain-en-Laye à Paris.;;;Remy, Veuve Jean;isni:0000000002569584;1649;Paris;geonames:2988507;8;True
Moreau833-i_GBOOKS;Courrier (le) polonois, apportant toûtes les nouvelles de ce qui s’est passé en l’autre monde, depuis l’enlèvement du roi, fait par le cardinal Mazarin à Saint-Germain-en-Laye, jusqu'à présent.;;;Rémy, veuve de Jean;isni:0000000002569584;1649;Paris;geonames:2988507;8;True
Moreau3701_GBOOKS;Souhaits (les) des bons François, envoyés à messieurs les députés qui traitent de la paix.;;;Remy, (veuve de Jean);isni:0000000002569584;1649;Paris;geonames:2988507;7;False
Moreau3762_GBOOKS;Terreurs (les) de Mazarin et le secours chimérique et imaginaire qui lui vient d'Italie, conduit par le redoutable capitaine et général Scaramouche.;;;Remy, (veuve de Jean);isni:0000000002569584;1649;Paris;geonames:2988507;8;True
Moreau1881_GBOOKS;Lettre d'un grand astrologue, envoyée aux bour geois de Paris sur le succès de leurs armes.;;;Remy, Veuve de Jean;isni:0000000002569584;1649;Paris;geonames:2988507;8;False
Moreau390_GBOOKS;"Arrivée (l’) des ambassadeurs du royaume de Patagoce et de la Nouvelle-France; ensemble ce qui s’est passé à leur voyage, avec des remarques curieuses, traduit par le sieur J. R.";;;Remy, Veuve de Jean;isni:0000000002569584;1649;Paris;geonames:2988507;8;False
Moreau2350_GBOOKS;Manifestation (la) de l'antechrist en la personne de Mazarin et de ses adhérents, avec des figures authentiques de l'Écriture sainte, où est vu à découvert l'impiété et le blasphême des mauvais chrétiens de ce temps. Sujet très-remarquable . Beatus vir qui non abiit in concilio Mazarinorum et in vid cabalistarum non stetit, et in cathedrâ impiorum non stetit. Ps. 1.;;;Rémy, Veuve de Jean;isni:0000000002569584;1649;Paris;geonames:2988507;8;True
Moreau2337_GBOOKS;Lys (le) fleurissant, cultivé par la paix.;;;Rémy, Veuve de Jean;isni:0000000002569584;1649;Paris;geonames:2988507;7;True
Moreau2335_GBOOKS;Lunettes (les) à toutes âges (sic), pour faire voir clair aux ennemis de l'Etat.;;;Rémy, Veuve de Jean;isni:0000000002569584;1649;Paris;geonames:2988507;8;True
Moreau622_GBOOKS;Cantique de réjouissance des bons François pour l’heureux retour du roi dans sa bonne ville de Paris, avec une très humble remontrance à la reine régente.;;;Remy, (veuve de Jean);isni:0000000002569584;1649;Paris;geonames:2988507;19;False
Moreau635_GBOOKS;Cardinal (le) Mazarin en deuil, quittant la France.;;;Remy, (veuve de Jean);isni:0000000002569584;1649;Paris;geonames:2988507;7;False
Moreau1514_GBOOKS;Grande (la) conférence des hermites du mont Valérien sur les affaires de ce temps, présentée à monseigneur le duc de Beaufort.;;;Rémy, veuve de Jean;isni:0000000002569584;1649;Paris;geonames:2988507;8;True
Moreau30_MAZ;Actions de grâces des pauvres paysans de l’élection de Paris pour le soulagement des tailles que la reine leur a promis par la déclaration de la paix;;;Rémy, Veuve de Jean;isni:0000000002569584;1649;Paris;geonames:2988507;16;True
Moreau2486_MAZ;Monarchie (la) affligée, avec ses consolations politiques et religieuses, à monseigneur le prince de Conty.;Nervèze, Suzanne de;isni:0000000061373231;Sara, Robert;isni:0000000003330006;1649;Paris;geonames:2988507;7;True
Moreau1264_GBOOKS;Épilogue, ou Dernier appareil du bon citoyen sur les misères publiques.;Ogier, Charles;isni:0000000108917831;Sara, Robert;isni:0000000003330006;1649;Paris;geonames:2988507;11;True
Moreau472_GBOOKS;Avis à la reine, sur la conférence de Ruel.;Hay du Chastelet, abbé de Chambon, Daniel;isni:0000000110344972;Sara, Robert;isni:0000000003330006;1649;Paris;geonames:2988507;4;True
Moreau3919_GBOOKS;Véritable (la) apparition d'Hortensia Buffalini à Jules Mazarini, son fils, par P. D. P. P. sieur de Carigny.;;viaf:309700747;Sara, Robert;isni:0000000003330006;1649;Paris;geonames:2988507;8;True
Moreau1415_GBOOKS;France (la) à la reyne.;;;Sara, Robert;isni:0000000003330006;1649;Paris;geonames:2988507;7;True
Moreau142_GBOOKS;Apparition merveilleuse de l’Ange gardien à la reine végente.;;;Sara, Robert;isni:0000000003330006;1649;Paris;geonames:2988507;8;False
Moreau2099-i_MAZ;Lettre du chevalier Georges de Paris à monseigneur le prince de Condé.;Scudéry, Georges de;isni:0000000121441372;Boisset, Nicolas;isni:0000000003353603;1649;Paris;geonames:2988507;18;True
Moreau1457_GBOOKS;Funeste (le) hoc de Jules Mazarin.;;;Boisset, Nicolas;isni:0000000003353603;1649;Paris;geonames:2988507;3;True
Moreau1896_GBOOKS;La lettre d'un secretaire de S. Innocent, a Jules Mazarin.;;;Boisset, Nicolas;isni:0000000003353603;1649;Paris;geonames:2988507;8;False
Moreau1124_MAZ;Discours héroïque présenté à la reine régente pour la paix.;Nervèze, Suzanne de;isni:0000000061373231;Loyson, Jean-Baptiste;isni:0000000004958516;1649;Paris;geonames:2988507;8;True
Moreau2555_GBOOKS;Nouvelles apportées au roi Louis XIII dans les Champs-Élysées, et son entretien avec les héros et les principaux seigneurs de sa Cour touchant la funeste guerre que Mazarin a allumée dans la France, et la description des principales choses qui sont arrivées depuis l'enlèvement du roi, qui est toute l'histoire du temps.;;;Loyson, Jean-Baptiste;isni:0000000004958516;1649;Paris;geonames:2988507;20;True
Moreau2079_GBOOKS;Lettre des provinces de France aux bourgeois de Paris.;;;Loyson, Jean-Baptiste;isni:0000000004958516;1649;Paris;geonames:2988507;6;False
Moreau3772_GBOOKS;Théologien (le) politique, pièce curieuse sur les affaires du temps pour la défense des bons François.;Brousse, Jacques;isni:0000000108887898;Loyson, Guillaume;isni:0000000006911746;1649;Paris;geonames:2988507;11;False
Moreau2675_GBOOKS;Parabole et similitude plaisante pour faire voir l'union et la concorde qui doivent être entre un roi et ses sujets, s'ils veulent vivre en paix et en prospérité.;;;Loyson, Guillaume;isni:0000000006911746;1649;Paris;geonames:2988507;8;True
Moreau1851_GBOOKS;Lettre d'un bon pauvre écrite à madame la Princesse douairière sur les affaires du temps présent.;;;Loyson, Guillaume;isni:0000000006911746;1649;Paris;geonames:2988507;8;True
Moreau3583_GBOOKS;Sanglante (la) dispute entre le cardinal Mazarin et l'abbé de La Rivière, le Visage de bois au nez du Mazarin et son exclusion de la conférence de Ruel, et la Supplication faite au roi pour avancer le procès des partisans et financiers.;;;Daré, Robert;isni:0000000007820248;1649;Paris;geonames:2988507;16;True
M14260_MAZ;;;isni:0000000115476931;Rocolet, Pierre;isni:0000000008903969;1649;Paris;geonames:2988507;7;False
Moreau365_GALL;Arrêt du conseil d’État du roi, portant réglement du paiement des rentes, assignées sur les gabelles, qui seront payées, en l'hôtel de cette ville de Paris.;;isni:0000000121754977;Rocolet, Pierre;isni:0000000008903969;1649;Paris;geonames:2988507;4;True
Moreau2176_GBOOKS;Lettre du roi envoyée à messieurs les prévôt des marchands et échevins de la ville de Paris, ensuite des articles arrêtés à Ruel, le 11? mars 1649, pour la paix, ensemble l'ordonnance du roi pour la garde des portes de ladite ville et faubourgs de Paris.;Bourbon (De), Louis;isni:0000000383255772;Rocolet, Pierre;isni:0000000008903969;1649;Paris;geonames:2988507;7;False
